entity,year,total_pop,continent,kg_apple_prod_capita_year,phd_awards,cal_frm_animl_prot,cal_frm_plnt_prot,cal_frm_fat,cal_frm_carbs,fruit_consumed_kg_pc_year,gdp_capita_year,life_expectancy,deaths_neoplasms,daly,percent_prevalence_depressive_disorders
Malaysia,2017,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1961,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1962,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1963,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1964,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1965,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1966,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1967,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1968,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1969,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1970,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1971,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1972,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1973,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1974,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1975,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1976,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1977,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1978,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1979,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1980,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1981,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1982,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1983,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1984,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1985,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1986,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1987,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1988,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1989,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1990,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1991,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1992,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1993,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1994,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1995,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1996,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1997,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1998,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1999,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2000,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2001,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2002,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2003,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2004,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2005,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2006,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2007,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2008,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2009,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2010,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2011,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2012,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2013,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2014,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2015,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2016,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2017,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1961,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1962,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1963,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1964,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1965,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1966,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1967,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1968,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1969,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1970,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1971,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1972,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1973,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1974,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1975,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1976,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1977,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1978,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1979,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1980,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1981,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1982,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1983,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1984,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1985,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1986,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1987,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1988,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1989,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1990,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1991,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1992,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1993,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1994,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1995,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1996,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1997,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1998,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,1999,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2000,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2001,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2002,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2003,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2004,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2005,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2006,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2007,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2008,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2009,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2010,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2011,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2012,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2013,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2014,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2015,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2016,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,2017,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1961,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1962,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1963,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1964,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1965,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1966,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1967,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1968,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1969,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1970,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1971,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1972,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1973,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1974,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1975,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1976,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1977,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1978,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1979,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1980,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1981,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1982,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1983,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1984,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1985,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1986,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1987,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1988,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1989,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1990,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1991,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1992,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1993,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1994,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1995,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1996,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1997,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1998,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,1999,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2000,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2001,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2002,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2003,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2004,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2005,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2006,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2007,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2008,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2009,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2010,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2011,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2012,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2013,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2014,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2015,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2016,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,2017,NA,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1961,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1962,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1963,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1964,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1965,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1966,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1967,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1968,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1969,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1970,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1971,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1972,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1973,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1974,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1975,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1976,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1977,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1978,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1979,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1980,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1981,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1982,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1983,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1984,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1985,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1986,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1987,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1988,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1989,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1990,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1991,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1992,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1993,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1994,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1995,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1996,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1997,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1998,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,1999,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2000,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2001,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2002,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2003,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2004,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2005,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2006,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2007,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2008,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2009,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2010,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2011,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2012,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2013,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2014,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2015,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2016,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,2017,NA,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1961,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1962,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1963,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1964,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1965,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1966,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1967,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1968,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1969,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1970,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1971,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1972,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1973,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1974,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1975,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1976,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1977,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1978,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1979,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1980,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1981,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1982,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1983,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1984,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1985,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1986,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1987,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1988,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1989,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1990,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1991,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1992,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1993,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,1994,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
